ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;Age_Group;NumOffSprings
1453;1943;PhD;Widow;57513.0;0;0;2013-07-06;59.0;735.0;40.0;183.0;52.0;20.0;30.0;2.0;9.0;3.0;;6.0;0;0;0;0;0;0;0;77;>69;0
8310;1964;Graduation;Together;68142.0;0;1;2012-08-29;96.0;897.0;;196.0;91.0;;37.0;3.0;;4.0;7.0;6.0;0;0;0;0;0;0;0;56;50-59;1
10710;1979;Graduation;Married;7500.0;0;1;2012-08-29;61.0;5.0;2.0;3.0;3.0;0.0;5.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;41;40-59;1
5031;1974;Graduation;Together;83145.0;0;0;2012-09-22;14.0;777.0;35.0;;39.0;;114.0;1.0;5.0;;11.0;2.0;0;0;1;0;0;0;1;46;40-59;0
2613;1960;Master;Married;54197.0;0;1;2014-04-03;16.0;162.0;6.0;37.0;6.0;13.0;13.0;2.0;1.0;3.0;6.0;1.0;0;0;0;0;0;0;0;60;60-69;1
213;1963;PhD;Single;23091.0;1;1;2014-05-28;98.0;35.0;0.0;11.0;0.0;0.0;2.0;4.0;2.0;1.0;3.0;7.0;0;0;0;0;0;0;0;57;50-59;2
967;1976;Graduation;Married;46049.0;1;1;2013-07-21;11.0;342.0;9.0;112.0;19.0;14.0;19.0;;5.0;2.0;9.0;7.0;0;0;0;0;0;0;1;44;40-59;2
1077;1974;Graduation;Together;56715.0;0;0;2012-12-05;52.0;258.0;105.0;239.0;;;9.0;1.0;7.0;3.0;4.0;4.0;0;0;0;0;0;0;0;46;40-59;0
7959;1961;Graduation;Married;79410.0;0;0;2014-05-29;19.0;658.0;80.0;483.0;123.0;13.0;13.0;1.0;3.0;2.0;5.0;1.0;0;0;0;0;0;0;0;59;>69;0
640;1951;Graduation;Married;57304.0;0;1;2013-03-11;61.0;356.0;80.0;329.0;138.0;17.0;106.0;2.0;7.0;6.0;10.0;5.0;0;0;0;0;0;0;0;69;>69;1
4252;1965;Graduation;Married;44375.0;0;1;2014-03-23;73.0;213.0;5.0;28.0;7.0;7.0;41.0;1.0;4.0;1.0;6.0;5.0;0;0;0;0;0;0;0;55;50-59;1
8432;1956;Graduation;Together;54450.0;1;1;2012-09-14;0.0;454.0;0.0;171.0;8.0;19.0;32.0;;9.0;2.0;8.0;8.0;0;0;0;0;0;0;0;64;60-69;2
6218;1965;Graduation;Married;59594.0;0;1;2012-10-20;74.0;457.0;4.0;29.0;0.0;0.0;9.0;1.0;8.0;1.0;7.0;7.0;0;1;0;0;0;0;0;55;50-59;1
6905;1994;Graduation;Together;80685.0;0;0;2012-08-22;55.0;241.0;45.0;604.0;34.0;26.0;54.0;1.0;6.0;4.0;10.0;2.0;0;0;0;0;0;0;0;26;20-29;0
5922;1974;PhD;Married;40344.0;0;1;2013-10-13;48.0;210.0;0.0;6.0;0.0;0.0;2.0;2.0;4.0;1.0;5.0;7.0;0;0;0;0;0;0;0;46;40-59;1
3598;1972;Graduation;Married;62710.0;0;1;2013-05-23;53.0;441.0;35.0;83.0;7.0;29.0;11.0;4.0;4.0;2.0;12.0;4.0;0;0;0;0;0;0;0;48;40-59;1
6116;1968;2n Cycle;Married;48985.0;0;1;2013-07-05;13.0;19.0;13.0;18.0;10.0;7.0;8.0;1.0;1.0;1.0;3.0;3.0;0;0;0;0;0;0;0;52;50-59;1
6263;1968;Graduation;Together;35322.0;1;2;2012-08-22;34.0;28.0;9.0;37.0;12.0;7.0;13.0;3.0;2.0;0.0;4.0;8.0;0;0;0;0;0;0;0;52;50-59;3
10486;1948;Graduation;Married;77142.0;0;0;2013-05-29;54.0;476.0;75.0;162.0;29.0;;97.0;1.0;4.0;4.0;8.0;2.0;0;0;0;0;0;0;0;72;>69;0
2410;1969;Graduation;Single;81657.0;0;0;2014-01-22;69.0;364.0;40.0;425.0;;60.0;50.0;1.0;3.0;4.0;8.0;1.0;0;0;0;0;0;0;0;51;50-59;0
193;1996;Basic;Married;14421.0;0;0;2014-02-17;81.0;0.0;0.0;2.0;3.0;3.0;8.0;1.0;1.0;0.0;2.0;5.0;1;0;0;0;0;0;0;24;20-29;0
3363;1974;2n Cycle;Married;20130.0;0;0;2014-03-17;99.0;0.0;6.0;3.0;7.0;6.0;12.0;1.0;1.0;0.0;3.0;8.0;0;0;0;0;0;0;0;46;40-59;0
8278;1990;PhD;Married;74214.0;0;0;2012-08-26;3.0;863.0;83.0;547.0;86.0;99.0;33.0;1.0;8.0;2.0;5.0;5.0;0;0;0;0;0;0;0;30;30-39;0
10660;1957;Master;Married;66726.0;1;1;2014-01-12;61.0;349.0;7.0;35.0;0.0;0.0;47.0;3.0;8.0;2.0;4.0;7.0;0;1;0;0;0;0;0;63;60-69;2
8686;1979;Basic;Together;23724.0;1;0;2013-01-08;65.0;5.0;23.0;15.0;0.0;18.0;14.0;2.0;2.0;0.0;3.0;8.0;0;0;0;0;0;0;0;41;40-59;1
1604;1960;Master;Married;47353.0;0;1;2013-11-13;93.0;184.0;2.0;19.0;8.0;8.0;4.0;3.0;2.0;2.0;6.0;5.0;0;0;0;0;0;0;0;60;60-69;1
5907;1952;Master;Married;33444.0;1;1;2012-11-03;24.0;8.0;0.0;8.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;68;60-69;2
10669;1981;Graduation;Married;54386.0;0;1;2013-05-17;8.0;277.0;21.0;64.0;62.0;21.0;25.0;2.0;3.0;2.0;10.0;3.0;0;0;0;0;0;0;0;39;>69;1
2918;1981;Graduation;Divorced;28510.0;1;1;2013-04-13;72.0;44.0;5.0;19.0;0.0;4.0;19.0;3.0;2.0;0.0;4.0;5.0;0;0;0;0;0;0;0;39;>69;2
5735;1991;Master;Single;90638.0;0;0;2014-02-13;29.0;;;;94.0;;96.0;1.0;3.0;4.0;10.0;1.0;0;0;1;0;0;0;0;29;20-29;0
359;1950;Graduation;Together;48070.0;0;1;2013-01-13;33.0;373.0;14.0;83.0;6.0;9.0;19.0;3.0;8.0;2.0;6.0;7.0;0;0;0;0;0;1;0;70;>69;1
8387;1957;Graduation;Married;43140.0;0;1;2013-01-05;68.0;134.0;8.0;76.0;6.0;0.0;11.0;1.0;4.0;1.0;5.0;6.0;0;0;0;0;0;0;0;63;60-69;1
1829;1961;PhD;Divorced;54959.0;0;1;2013-01-19;55.0;;0.0;60.0;0.0;0.0;24.0;3.0;9.0;5.0;4.0;7.0;0;1;0;0;0;0;1;59;>69;1
3839;1958;Basic;Single;15056.0;1;1;2013-05-03;76.0;6.0;12.0;3.0;21.0;6.0;40.0;5.0;2.0;2.0;3.0;5.0;0;0;0;0;0;0;0;62;60-69;2
9392;1971;Graduation;Single;26954.0;1;0;2014-05-08;17.0;4.0;1.0;11.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;7.0;0;0;0;0;0;0;0;49;>69;1
2292;1985;Graduation;Single;22327.0;1;0;2013-08-02;94.0;5.0;4.0;8.0;2.0;0.0;5.0;1.0;1.0;0.0;3.0;5.0;0;0;0;0;0;0;0;35;30-39;1
10466;1965;Graduation;Married;44393.0;1;1;2013-08-22;86.0;24.0;2.0;20.0;2.0;2.0;10.0;2.0;1.0;0.0;4.0;4.0;0;0;0;0;0;0;0;55;50-59;2
9855;1952;PhD;Single;62000.0;0;1;2013-08-25;25.0;899.0;0.0;101.0;0.0;0.0;20.0;1.0;6.0;6.0;;4.0;0;0;0;1;0;0;0;68;60-69;1
4088;1962;PhD;Together;31497.0;0;1;2012-12-06;22.0;108.0;1.0;28.0;13.0;1.0;4.0;2.0;3.0;1.0;4.0;8.0;0;0;0;0;0;0;0;58;50-59;1
5231;1974;2n Cycle;Married;45894.0;0;2;2014-02-27;15.0;27.0;2.0;7.0;0.0;2.0;13.0;1.0;1.0;0.0;3.0;5.0;0;0;0;0;0;0;0;46;40-59;2
590;1970;Master;Divorced;78579.0;0;0;2012-12-22;35.0;816.0;66.0;549.0;;66.0;99.0;1.0;5.0;6.0;4.0;3.0;0;0;0;0;0;0;1;50;50-59;0
8732;1969;Master;Widow;67369.0;0;1;2012-11-17;81.0;;0.0;70.0;37.0;14.0;42.0;4.0;7.0;4.0;10.0;4.0;0;1;1;0;0;0;1;51;50-59;1
2315;1960;Graduation;Divorced;58401.0;0;1;2014-04-20;55.0;10.0;0.0;11.0;17.0;29.0;29.0;1.0;1.0;2.0;2.0;4.0;0;0;0;0;0;0;0;60;60-69;1
3515;1952;Graduation;Single;62307.0;0;1;2014-02-17;94.0;87.0;13.0;34.0;10.0;6.0;10.0;1.0;4.0;0.0;4.0;5.0;0;0;0;0;0;0;0;68;60-69;1
2245;1969;Master;Married;43641.0;1;1;2013-04-22;50.0;57.0;2.0;51.0;4.0;2.0;23.0;3.0;2.0;1.0;4.0;6.0;0;0;0;0;0;0;0;51;50-59;2
6283;1968;Master;Divorced;63841.0;0;1;2013-04-21;64.0;635.0;15.0;100.0;20.0;7.0;131.0;1.0;9.0;3.0;9.0;6.0;0;0;0;0;0;0;0;52;50-59;1
2246;1965;2n Cycle;Married;46891.0;0;1;2013-09-01;91.0;43.0;12.0;23.0;29.0;15.0;61.0;1.0;2.0;1.0;4.0;4.0;0;0;0;0;0;0;0;55;50-59;1
6606;1969;Master;Married;70091.0;1;0;2013-03-31;11.0;964.0;34.0;137.0;15.0;0.0;11.0;2.0;5.0;2.0;10.0;8.0;0;1;0;0;0;0;0;51;50-59;1
5545;1972;PhD;Married;78075.0;0;0;2014-04-05;72.0;572.0;8.0;259.0;34.0;35.0;80.0;1.0;3.0;5.0;5.0;1.0;0;0;0;0;0;0;0;48;40-59;0
7342;1961;2n Cycle;Widow;59184.0;0;1;2012-09-09;6.0;341.0;;113.0;;;66.0;3.0;6.0;6.0;12.0;5.0;0;0;0;0;0;0;0;59;>69;1
837;1977;Graduation;Married;54809.0;1;1;2013-09-11;0.0;63.0;6.0;57.0;13.0;13.0;22.0;4.0;2.0;1.0;5.0;4.0;0;0;0;0;0;0;0;43;40-59;2
9500;1959;Graduation;Married;58113.0;0;1;2013-01-25;66.0;221.0;104.0;169.0;102.0;78.0;84.0;3.0;9.0;2.0;8.0;7.0;0;0;0;0;0;1;0;61;60-69;1
3602;1958;Master;Married;51412.0;0;1;2013-12-31;42.0;140.0;3.0;29.0;4.0;5.0;14.0;2.0;3.0;2.0;4.0;4.0;0;0;0;0;0;0;0;62;60-69;1
234;1979;Graduation;Divorced;15287.0;1;0;2012-10-10;60.0;1.0;2.0;8.0;4.0;3.0;13.0;2.0;1.0;1.0;2.0;7.0;1;0;0;0;0;0;1;41;40-59;1
2995;1957;Master;Together;66636.0;0;0;2013-08-17;64.0;291.0;10.0;;84.0;10.0;0.0;1.0;3.0;4.0;9.0;1.0;0;0;0;0;0;0;0;63;60-69;0
1118;1956;Master;Married;50965.0;0;1;2013-02-20;87.0;544.0;13.0;85.0;8.0;6.0;29.0;3.0;;4.0;5.0;8.0;1;0;0;0;0;0;0;64;60-69;1
7789;1965;PhD;Married;84618.0;0;0;2013-11-22;96.0;684.0;100.0;;21.0;66.0;0.0;1.0;6.0;;10.0;2.0;0;0;1;0;0;0;0;55;50-59;0
3068;1990;Graduation;Married;18351.0;0;0;2013-10-29;1.0;1.0;12.0;9.0;0.0;14.0;7.0;1.0;2.0;0.0;3.0;7.0;0;0;0;0;0;0;0;30;30-39;0
8955;1957;PhD;Together;40451.0;0;2;2014-02-16;54.0;35.0;0.0;4.0;0.0;0.0;10.0;1.0;1.0;1.0;2.0;5.0;1;0;0;0;0;0;0;63;60-69;2
945;1965;Graduation;Together;36317.0;0;1;2013-05-22;53.0;87.0;3.0;25.0;3.0;2.0;13.0;2.0;3.0;0.0;4.0;7.0;0;0;0;0;0;0;0;55;50-59;1
5644;1957;Graduation;Together;42213.0;0;1;2013-10-12;96.0;309.0;3.0;24.0;4.0;3.0;20.0;2.0;5.0;1.0;7.0;7.0;0;1;0;0;0;0;0;63;60-69;1
7192;1955;Graduation;Together;65748.0;0;1;2013-04-15;58.0;172.0;73.0;93.0;95.0;78.0;34.0;2.0;2.0;4.0;10.0;1.0;0;0;0;0;0;1;0;65;60-69;1
2324;1972;Graduation;Together;77044.0;0;1;2013-10-27;12.0;625.0;38.0;242.0;50.0;34.0;76.0;2.0;7.0;;11.0;4.0;1;0;0;0;0;0;0;48;40-59;1
697;1969;Graduation;Together;74918.0;0;0;2013-03-12;78.0;972.0;59.0;;25.0;19.0;59.0;1.0;5.0;;6.0;3.0;0;0;1;0;0;0;0;51;50-59;0
3439;1972;Graduation;Married;56721.0;1;1;2012-10-31;64.0;157.0;6.0;39.0;6.0;13.0;75.0;5.0;4.0;1.0;5.0;6.0;0;0;0;0;0;0;0;48;40-59;2
1506;1975;Graduation;Single;42160.0;1;1;2013-06-28;26.0;48.0;9.0;45.0;3.0;15.0;20.0;4.0;2.0;1.0;4.0;6.0;0;0;0;0;0;0;1;45;40-59;2
232;1965;Graduation;Single;61559.0;0;1;2013-07-17;8.0;279.0;83.0;88.0;32.0;14.0;34.0;1.0;4.0;2.0;10.0;3.0;0;0;0;0;0;0;0;55;50-59;1
8876;1963;PhD;Together;33629.0;1;1;2012-08-08;49.0;132.0;0.0;16.0;0.0;0.0;4.0;5.0;3.0;1.0;4.0;9.0;0;0;0;0;0;0;0;57;50-59;2
4500;1991;PhD;Together;68682.0;0;0;2013-10-06;56.0;919.0;0.0;505.0;99.0;30.0;45.0;1.0;4.0;;10.0;2.0;0;0;0;0;0;0;0;29;20-29;0
9739;1963;Graduation;Single;34377.0;0;1;2013-01-19;55.0;62.0;0.0;22.0;3.0;1.0;26.0;2.0;2.0;2.0;2.0;7.0;0;0;0;0;0;0;0;57;50-59;1
10395;1986;Basic;Single;8940.0;1;0;2012-08-22;25.0;1.0;45.0;3.0;4.0;6.0;42.0;3.0;3.0;1.0;3.0;8.0;0;0;0;0;0;0;0;34;30-39;1
1176;1973;Graduation;Married;26228.0;1;0;2013-09-22;50.0;2.0;6.0;4.0;3.0;1.0;9.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;47;40-59;1
1627;1957;2n Cycle;Divorced;77297.0;0;0;2013-01-26;84.0;408.0;61.0;109.0;48.0;;41.0;1.0;5.0;7.0;9.0;4.0;0;0;0;1;0;0;0;63;60-69;0
938;1981;Graduation;Married;40211.0;1;1;2013-07-30;30.0;51.0;1.0;7.0;2.0;1.0;25.0;2.0;2.0;1.0;2.0;8.0;1;0;0;0;0;0;0;39;>69;2
2740;1958;PhD;Widow;33438.0;1;1;2013-09-22;81.0;62.0;1.0;16.0;3.0;2.0;6.0;4.0;2.0;1.0;4.0;5.0;0;0;0;0;0;0;0;62;60-69;2
257;1959;PhD;Married;75032.0;0;1;2013-04-28;74.0;952.0;12.0;180.0;47.0;12.0;12.0;2.0;5.0;4.0;9.0;3.0;0;0;0;0;0;0;0;61;60-69;1
4058;1955;PhD;Single;61284.0;0;0;2013-10-12;76.0;618.0;15.0;106.0;20.0;7.0;45.0;1.0;;2.0;8.0;6.0;0;1;0;0;0;0;0;65;60-69;0
7736;1986;Graduation;Married;22518.0;1;0;2012-10-22;36.0;11.0;7.0;12.0;2.0;2.0;27.0;2.0;2.0;1.0;2.0;5.0;1;0;0;0;0;0;1;34;30-39;1
8210;1975;Master;Married;54730.0;0;1;2013-08-15;64.0;318.0;3.0;17.0;4.0;7.0;56.0;5.0;4.0;1.0;8.0;4.0;0;0;0;0;0;0;0;45;40-59;1
833;1955;Master;Married;38452.0;1;1;2014-03-30;62.0;56.0;0.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;3.0;7.0;0;0;0;0;0;0;0;65;60-69;2
6230;1971;Graduation;Divorced;44421.0;1;1;2013-02-15;53.0;110.0;5.0;59.0;7.0;1.0;7.0;5.0;5.0;0.0;4.0;8.0;0;0;0;0;0;0;0;49;>69;2
7325;1986;PhD;Together;38197.0;1;0;2013-06-29;86.0;23.0;0.0;11.0;2.0;1.0;3.0;1.0;1.0;0.0;3.0;5.0;0;0;0;0;0;0;0;34;30-39;1
1307;1978;Graduation;Divorced;41986.0;0;1;2014-02-09;15.0;27.0;5.0;8.0;8.0;3.0;12.0;3.0;3.0;0.0;4.0;4.0;0;0;0;0;0;0;0;42;40-59;1
1502;1983;Graduation;Together;28427.0;1;0;2013-03-21;67.0;18.0;3.0;19.0;3.0;3.0;6.0;2.0;2.0;0.0;3.0;8.0;0;0;0;0;0;0;0;37;30-39;1
6211;1976;PhD;Together;37395.0;1;0;2014-05-02;47.0;18.0;0.0;9.0;0.0;1.0;11.0;1.0;1.0;0.0;3.0;6.0;0;0;0;0;0;0;0;44;40-59;1
843;1971;Graduation;Married;64722.0;1;0;2014-05-26;47.0;303.0;0.0;280.0;60.0;;15.0;4.0;8.0;2.0;11.0;6.0;0;0;0;0;0;0;0;49;>69;1
4174;1956;Master;Together;55249.0;0;1;2014-04-17;81.0;97.0;1.0;19.0;2.0;0.0;11.0;1.0;2.0;1.0;4.0;3.0;0;0;0;0;0;0;0;64;60-69;1
9757;1972;Graduation;Together;84906.0;0;0;2013-10-04;98.0;;15.0;414.0;99.0;30.0;76.0;1.0;5.0;6.0;12.0;2.0;0;1;1;0;1;0;0;48;40-59;0
6918;1989;Graduation;Married;28691.0;1;0;2013-07-04;56.0;5.0;4.0;13.0;8.0;0.0;4.0;1.0;1.0;0.0;3.0;8.0;0;0;0;0;0;0;0;31;30-39;1
286;1952;Graduation;Single;44213.0;1;1;2013-11-29;48.0;95.0;11.0;35.0;0.0;4.0;7.0;4.0;2.0;1.0;5.0;6.0;0;0;0;0;0;0;0;68;60-69;2
11086;1984;Basic;Single;25707.0;1;0;2014-01-18;18.0;1.0;6.0;2.0;3.0;6.0;3.0;1.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;36;30-39;1
1921;1967;PhD;Married;59062.0;2;1;2013-10-03;74.0;46.0;1.0;12.0;3.0;0.0;9.0;2.0;2.0;0.0;3.0;4.0;0;0;0;0;0;0;0;53;50-59;3
4138;1962;Graduation;Single;76624.0;0;1;2014-05-24;68.0;411.0;;147.0;54.0;;66.0;1.0;5.0;;7.0;1.0;1;0;0;0;0;0;0;58;50-59;1
7718;1947;Master;Together;66000.0;0;0;2014-04-20;36.0;244.0;51.0;270.0;101.0;0.0;45.0;1.0;1.0;3.0;5.0;1.0;0;0;0;0;0;0;0;73;>69;0
1291;1978;PhD;Together;27683.0;1;0;2012-08-04;90.0;152.0;9.0;121.0;12.0;12.0;45.0;4.0;6.0;2.0;4.0;8.0;0;0;0;0;0;0;0;42;40-59;1
6862;1971;Graduation;Divorced;;0;0;2014-05-18;65.0;1.0;1.0;3.0;1.0;1.0;1.0;;0.0;0.0;0.0;;0;0;0;0;0;0;0;49;>69;0
4136;1992;Basic;Single;7500.0;1;0;2012-12-03;63.0;10.0;17.0;18.0;8.0;26.0;40.0;4.0;3.0;2.0;2.0;9.0;0;0;0;0;0;0;0;28;20-29;1
803;1968;Graduation;Together;40521.0;1;1;2013-04-05;82.0;12.0;0.0;5.0;0.0;0.0;4.0;1.0;0.0;1.0;2.0;5.0;0;0;0;0;0;0;0;52;50-59;2
4298;1973;PhD;Together;20427.0;1;0;2014-03-24;63.0;5.0;0.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;47;40-59;1
10833;1975;Graduation;Married;65106.0;0;1;2014-05-24;55.0;790.0;19.0;133.0;12.0;0.0;19.0;3.0;8.0;3.0;;6.0;0;1;0;0;0;0;0;45;40-59;1
9606;1965;PhD;Married;69969.0;0;0;2013-08-27;64.0;882.0;29.0;514.0;38.0;29.0;44.0;1.0;4.0;2.0;6.0;3.0;0;0;1;1;0;0;1;55;50-59;0
8534;1952;Graduation;Married;67433.0;0;2;2013-07-16;51.0;615.0;28.0;259.0;12.0;48.0;30.0;4.0;6.0;5.0;;4.0;0;1;0;0;0;0;0;68;60-69;2
5153;1967;PhD;Married;77766.0;0;1;2013-02-22;97.0;;59.0;265.0;115.0;59.0;27.0;2.0;;;11.0;6.0;1;0;0;0;0;0;1;53;50-59;1
961;1972;Graduation;Married;74716.0;0;1;2013-09-12;92.0;133.0;27.0;421.0;13.0;;71.0;2.0;7.0;3.0;5.0;4.0;0;0;0;0;0;0;0;48;40-59;1
5011;1963;Graduation;Divorced;68118.0;0;1;2013-10-18;51.0;595.0;23.0;123.0;10.0;23.0;;2.0;8.0;;4.0;6.0;0;0;0;0;0;0;0;57;50-59;1
6653;1970;PhD;Married;55158.0;1;1;2012-07-30;72.0;293.0;0.0;87.0;4.0;11.0;23.0;4.0;7.0;2.0;5.0;7.0;0;0;0;0;0;0;1;50;50-59;2
9094;1955;2n Cycle;Married;62972.0;0;1;2012-08-03;39.0;313.0;15.0;47.0;20.0;0.0;;2.0;7.0;4.0;3.0;6.0;0;0;0;0;0;0;1;65;60-69;1
810;1975;Graduation;Married;74190.0;0;1;2014-05-12;49.0;151.0;81.0;86.0;;91.0;64.0;2.0;4.0;2.0;11.0;2.0;0;0;0;0;0;0;0;45;40-59;1
5493;1976;Graduation;Married;39356.0;1;1;2014-03-19;21.0;15.0;0.0;2.0;0.0;0.0;6.0;1.0;1.0;0.0;2.0;6.0;1;0;0;0;0;0;0;44;40-59;2
2147;1969;Graduation;Together;76653.0;0;0;2013-08-16;91.0;736.0;63.0;;;;126.0;1.0;4.0;7.0;11.0;2.0;0;0;1;1;0;0;0;51;50-59;0
5107;1973;PhD;Divorced;35860.0;1;1;2014-05-19;37.0;15.0;0.0;8.0;4.0;2.0;20.0;2.0;1.0;1.0;2.0;5.0;1;0;0;0;0;0;0;47;40-59;2
3979;1983;PhD;Divorced;90687.0;0;0;2013-05-22;98.0;;17.0;;23.0;34.0;51.0;1.0;6.0;2.0;8.0;2.0;0;0;1;0;0;0;1;37;30-39;0
6049;1982;Master;Together;73450.0;0;0;2013-12-05;85.0;;51.0;415.0;90.0;69.0;37.0;1.0;7.0;8.0;11.0;3.0;1;0;0;1;0;0;0;38;30-39;0
8147;1960;Graduation;Married;31454.0;1;1;2013-07-06;40.0;28.0;0.0;11.0;0.0;0.0;9.0;3.0;2.0;0.0;3.0;8.0;0;0;0;0;0;0;0;60;60-69;2
1857;1952;Graduation;Single;47139.0;1;1;2014-03-06;2.0;46.0;0.0;12.0;0.0;2.0;23.0;2.0;2.0;1.0;2.0;7.0;0;0;0;0;0;0;1;68;60-69;2
3910;1975;Graduation;Divorced;83829.0;0;0;2013-10-08;78.0;897.0;;430.0;;;27.0;0.0;4.0;7.0;6.0;1.0;1;0;1;1;0;0;1;45;40-59;0
5207;1963;PhD;Married;53378.0;1;1;2012-09-24;41.0;489.0;6.0;152.0;8.0;6.0;132.0;;9.0;4.0;6.0;8.0;0;0;0;0;0;0;1;57;50-59;2
11114;1970;Graduation;Together;19656.0;1;0;2013-02-08;94.0;25.0;4.0;9.0;6.0;8.0;32.0;3.0;2.0;1.0;3.0;7.0;0;0;0;0;0;0;0;50;50-59;1
5429;1948;PhD;Married;45579.0;0;1;2013-08-20;10.0;145.0;1.0;33.0;2.0;1.0;1.0;1.0;4.0;1.0;4.0;6.0;0;0;0;0;0;0;0;72;>69;1
9400;1958;2n Cycle;Single;85485.0;0;0;2014-06-21;73.0;630.0;26.0;611.0;44.0;18.0;54.0;1.0;6.0;6.0;6.0;2.0;0;0;0;0;0;0;0;62;60-69;0
1740;1944;Graduation;Married;55956.0;0;0;2014-04-07;22.0;760.0;38.0;104.0;50.0;9.0;38.0;2.0;7.0;3.0;4.0;4.0;0;1;0;0;0;0;0;76;>69;0
7488;1963;Master;Single;64191.0;0;1;2013-01-22;30.0;420.0;15.0;186.0;;38.0;15.0;3.0;5.0;3.0;;3.0;0;0;0;0;0;0;0;57;50-59;1
195;1972;Graduation;Single;38808.0;1;0;2012-08-26;21.0;125.0;17.0;52.0;3.0;19.0;30.0;4.0;5.0;1.0;4.0;8.0;1;0;0;0;0;0;1;48;40-59;1
635;1966;Master;Married;57183.0;1;1;2013-03-19;51.0;464.0;5.0;64.0;7.0;0.0;70.0;;9.0;1.0;7.0;8.0;0;0;0;0;0;0;0;54;50-59;2
7527;1968;Master;Divorced;23748.0;1;0;2012-11-21;97.0;6.0;6.0;29.0;12.0;15.0;8.0;3.0;2.0;1.0;3.0;8.0;0;0;0;0;0;0;0;52;50-59;1
10319;1971;Graduation;Married;66303.0;0;1;2013-02-26;56.0;;12.0;96.0;16.0;12.0;60.0;4.0;3.0;4.0;11.0;8.0;0;1;0;0;0;0;0;49;>69;1
2296;1975;Master;Married;37368.0;1;0;2013-12-16;4.0;3.0;2.0;11.0;2.0;2.0;10.0;1.0;1.0;0.0;2.0;6.0;1;0;0;0;0;0;0;45;40-59;1
10637;1964;Graduation;Married;40800.0;1;2;2013-01-01;77.0;24.0;0.0;27.0;8.0;30.0;10.0;2.0;3.0;0.0;3.0;7.0;0;0;0;0;0;1;0;56;50-59;3
2931;1978;Graduation;Divorced;71847.0;0;0;2012-09-21;95.0;737.0;21.0;106.0;55.0;63.0;;0.0;6.0;7.0;9.0;3.0;0;0;0;1;0;0;0;42;40-59;0
907;1975;Graduation;Married;46149.0;0;1;2013-11-29;36.0;254.0;6.0;71.0;4.0;0.0;27.0;5.0;5.0;1.0;7.0;5.0;0;0;0;0;0;0;0;45;40-59;1
3698;1983;Graduation;Together;78687.0;0;0;2012-08-09;13.0;817.0;;;145.0;55.0;;1.0;4.0;6.0;8.0;2.0;0;0;1;0;0;0;1;37;30-39;0
9516;1971;2n Cycle;Divorced;49118.0;0;0;2012-08-18;90.0;620.0;54.0;239.0;99.0;98.0;119.0;2.0;9.0;7.0;10.0;7.0;0;1;0;0;1;0;1;49;>69;0
679;1957;PhD;Married;37633.0;1;1;2012-09-20;49.0;13.0;4.0;20.0;0.0;0.0;1.0;2.0;1.0;0.0;3.0;9.0;0;0;0;0;0;0;0;63;60-69;2
7384;1951;Master;Together;39767.0;0;0;2013-07-21;18.0;113.0;61.0;204.0;34.0;26.0;47.0;2.0;7.0;1.0;7.0;8.0;0;0;0;0;0;0;0;69;>69;0
5043;1951;Basic;Married;26997.0;0;0;2012-11-05;89.0;7.0;23.0;78.0;133.0;49.0;144.0;2.0;4.0;2.0;5.0;7.0;0;0;0;0;0;0;0;69;>69;0
5267;1970;Graduation;Divorced;33986.0;1;0;2013-03-14;43.0;16.0;2.0;18.0;2.0;1.0;5.0;1.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;50;50-59;1
339;1972;PhD;Married;57091.0;0;1;2012-11-23;82.0;462.0;0.0;24.0;6.0;0.0;4.0;2.0;9.0;2.0;5.0;7.0;0;1;0;0;0;0;1;48;40-59;1
2516;1969;2n Cycle;Married;46831.0;1;1;2013-06-08;84.0;22.0;2.0;10.0;6.0;4.0;34.0;2.0;1.0;2.0;2.0;4.0;0;0;0;0;0;0;0;51;50-59;2
9010;1972;Master;Married;83151.0;0;0;2013-02-10;80.0;968.0;;;137.0;42.0;;1.0;5.0;7.0;10.0;2.0;1;0;1;1;0;0;1;48;40-59;0
378;1971;Graduation;Married;52531.0;0;0;2012-12-30;68.0;283.0;;151.0;51.0;72.0;125.0;2.0;7.0;2.0;10.0;6.0;0;0;0;0;0;0;0;49;>69;0
